id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,type,feature10,feature11,rating
4083,18.5,3.2,3.0,3.28,5.2,10.1,9.9266,0.32,1.2,old,6.2,0.44,2
4177,11.3,3.5,2.5,3.23,3.7000000000000006,10.6,9.9164,0.33,1.7,old,6.4,0.66,3
5213,5.3,2.0,3.5,3.42,9.6,11.0,9.962,0.29,2.5,new,7.1,0.65,3
392,12.5,1.9,5.5,3.36,3.1,10.2,9.957,0.15,9.8,old,6.1,0.47,3
2141,11.7,3.1,2.8000000000000003,3.27,5.6,9.6,9.998,0.35,15.3,old,7.7,0.5,2
229,14.5,3.9,2.4,3.32,4.6,8.7,9.998,0.41,17.8,old,7.1,0.39,2
477,11.5,2.9,2.2,3.11,3.7000000000000006,10.5,9.927,0.28,1.5,old,7.0,0.55,3
4314,11.7,2.3,4.1,3.2,3.5000000000000004,11.94,9.9172,0.22,7.3,old,6.3,0.39,4
5288,8.8,1.2,8.5,3.56,4.5,12.9,9.924,0.05,1.4,new,5.6,0.82,5
1797,12.8,3.7,2.5,3.27,3.9,11.3,9.936,0.27,9.05,old,6.9,0.34,5
1534,17.6,4.4,1.7999999999999998,3.38,4.4,9.0,9.996,0.74,15.6,old,7.1,0.67,3
4323,12.9,3.6,2.7,2.89,3.7000000000000006,11.46666667,9.9085,0.3,2.2,old,8.4,0.3,3
5131,3.7,1.0,5.2,3.46,8.1,11.0,9.9685,0.25,2.6,new,6.9,0.5,2
4516,7.0,1.5,3.2,3.16,3.6000000000000005,12.7,9.899,0.32,2.2,old,6.2,0.48,3
537,17.8,5.3,2.5,3.01,6.7,9.0,9.976,0.36,13.2,old,7.4,0.48,3
5046,3.0,1.2,4.9,3.42,7.400000000000001,10.2,9.959,0.1,2.3,new,6.9,0.58,3
3162,13.3,3.8,3.9,3.18,2.0,12.0,9.9212,0.34,7.4,old,6.8,0.44,4
1946,15.8,5.7,2.2,3.6,6.6000000000000005,9.0,9.992,0.32,12.0,old,6.4,0.43,3
2251,10.1,3.4,1.7999999999999998,3.54,4.2,10.5,9.9384,0.29,1.4,old,7.4,0.6,4
5754,5.5,4.1,3.6,3.47,8.0,10.9,9.9652,0.39,1.5,new,9.3,0.73,3
815,12.5,2.4,3.0,3.01,4.0,9.0,9.939,0.17,2.8,old,6.2,0.46,2
5097,3.1,1.2,10.9,3.51,6.1,11.4,9.948,0.06,2.1,new,6.9,0.43,1
2797,15.1,3.7,3.5,3.07,5.3,9.4,9.963,0.53,10.1,old,6.8,0.4,2
324,20.7,1.1,4.1,3.02,4.6,11.4,9.93,0.51,2.0,old,8.3,0.55,2
1664,17.7,3.2,2.8000000000000003,3.27,5.9,9.0,10.004,0.46,15.4,old,8.1,0.58,1
4651,11.3,4.9,3.9,3.26,3.3000000000000003,13.1,9.8966,0.25,4.9,old,5.7,0.58,4
453,11.3,3.2,2.7,3.41,4.6,10.5,9.924,0.27,1.6,old,6.0,0.51,4
5415,1.6,0.5,6.1,3.16,20.0,8.4,9.994,0.49,2.1,new,10.4,0.63,0
198,20.4,5.2,3.2,3.1,5.0,8.8,9.98,0.24,13.1,old,7.1,0.49,2
1971,16.4,4.9,4.1,3.53,3.0,11.7,9.927,0.3,3.2,old,6.3,0.79,4
1383,10.2,2.5,3.6,3.24,4.6,10.5,9.923,0.56,1.3,old,7.1,0.33,3
2509,13.4,1.8,2.7,3.12,5.3,9.0,9.9732,0.57,10.4,old,8.0,0.68,2
6474,2.9,1.6,3.0,3.3,8.1,10.8,9.958799999999998,0.63,1.6,new,8.0,0.78,3
6430,2.2,1.8,5.300000000000002,3.21,5.8,9.9,9.957299999999998,0.13,2.0,new,7.2,0.68,3
3917,20.6,4.9,2.8000000000000003,3.18,5.6,9.4,9.956,0.51,7.9,old,6.2,0.52,2
3007,17.8,5.8,2.7,3.45,3.2,12.6,9.8956,0.32,4.5,old,5.0,0.31,4
6349,1.7,0.8,3.2,3.33,10.4,11.0,9.9732,0.44,2.7,new,7.8,0.78,4
2014,7.1,1.4,5.5,2.94,2.6,11.8,9.93,0.3,8.1,old,9.0,0.36,2
4975,3.0,1.4,7.85,3.52,10.4,10.7,9.966,0.0,2.4,new,6.8,0.55,3
1345,11.3,3.6,3.9,3.39,4.3,12.7,9.91,0.37,1.1,old,7.3,0.48,5
3920,13.2,2.4,2.5,3.04,5.0,11.2,9.913799999999998,0.37,2.6,old,7.4,0.53,3
910,14.4,2.4,3.3000000000000003,3.15,4.0,9.9,9.9425,0.2,5.8,old,6.3,0.63,2
4620,11.9,3.6,3.8,3.07,3.8,11.2,9.9151,0.19,4.5,old,6.4,0.42,3
2873,9.5,3.8,2.1,3.23,4.5,12.4,9.8946,0.32,1.6,old,5.8,0.94,5
2659,7.3,2.7,1.5,3.24,3.3000000000000003,12.2,9.8974,0.34,1.0,old,7.1,0.41,3
4253,7.4,1.1,4.699999999999998,3.48,3.6000000000000005,11.2,9.9082,0.1,1.3,old,5.3,0.54,1
3337,18.9,5.2,3.8,3.0,4.8,9.5,9.9784,0.29,13.65,old,6.9,0.6,3
4765,9.6,1.8,3.0,3.56,3.8,13.0,9.8942,0.34,1.5,old,5.2,0.48,5
3497,16.4,4.2,4.3,3.29,3.2,12.0,9.974200000000002,1.0,19.95,old,7.7,0.5,3
5728,0.9,0.5,6.8500000000000005,3.38,5.8,10.9,9.9632,0.07,2.5,new,7.5,0.55,1
5821,4.5,2.6,4.1,3.38,8.4,10.1,9.9824,0.31,8.8,new,6.8,0.64,3
2164,13.0,5.5,2.2,2.96,2.8,11.6,9.98,0.28,18.8,old,8.4,0.35,2
4567,15.9,2.6,2.8000000000000003,3.66,3.9,10.8,9.965,0.66,9.1,old,5.8,0.55,2
4337,15.5,4.5,1.9,2.94,5.7,8.8,9.9807,0.27,13.9,old,7.3,0.41,5
5695,4.2,2.1,3.7,3.24,3.8,10.8,9.9526,0.44,1.6,new,9.3,0.81,4
2517,22.4,6.1,5.1,3.14,3.4000000000000004,9.5,9.9683,0.29,11.3,old,7.3,0.56,3
6375,8.9,1.6,4.699999999999998,3.54,4.8,13.6,9.9182,0.11,2.2,new,5.3,0.88,4
6399,6.4,2.1,8.2,3.16,8.3,9.4,9.964200000000002,0.29,4.3,new,7.8,0.53,2
1297,12.2,2.9,4.2,3.19,4.5,12.6,9.925,0.38,6.8,old,7.3,0.37,4
6104,4.4,2.4,3.6,3.4,7.400000000000001,11.0,9.9534,0.46,2.1,new,7.2,0.85,4
5411,1.5,0.6,5.1,3.09,10.7,11.8,9.973,0.64,2.4,new,10.5,0.66,4
5888,2.7,1.9,3.9,3.16,9.7,9.4,9.9596,0.12,1.7,new,7.7,0.49,2
796,21.5,4.2,4.2,3.02,5.4,9.2,9.971,0.23,8.8,old,7.8,0.58,3
200,19.6,5.5,2.7,3.15,4.9,9.3,9.984,0.26,16.1,old,6.8,0.5,2
553,16.8,4.0,3.0,3.07,5.0,9.6,9.976,0.51,13.6,old,7.0,0.52,4
1538,10.6,2.6,1.7000000000000002,3.21,3.4000000000000004,9.8,9.92,0.49,1.0,old,6.0,0.42,3
3792,13.3,5.3,2.5,3.03,4.3,10.4,9.9524,0.3,11.8,old,6.8,0.58,3
5377,3.1,0.6,6.8500000000000005,3.19,7.7,10.1,9.984,0.11,2.7,new,9.4,0.7,3
4309,12.1,1.6,3.4000000000000004,3.36,3.8,12.6,9.9198,0.25,4.8,old,6.6,0.71,3
1593,6.3,0.9,1.6,3.13,4.3,10.5,9.953,0.49,7.3,old,8.6,0.59,3
2318,16.4,5.8,2.6,3.17,4.6,8.9,9.9814,0.59,11.8,old,7.5,0.46,1
707,16.6,5.7,1.7999999999999998,3.13,4.6,11.2,9.943,0.45,4.4,old,7.2,0.62,3
5736,2.8,0.9,3.1,3.24,7.5,11.2,9.9672,0.35,1.6,new,10.1,0.83,4
276,16.6,5.0,2.0,3.14,4.4,9.8,9.954,0.41,9.1,old,6.7,0.58,3
1634,22.8,5.0,2.5,3.03,4.8,9.2,10.001,0.49,16.8,old,8.3,0.52,3
2774,13.1,3.7,3.6,3.09,4.5,11.7,9.9352,0.32,10.05,old,7.0,0.33,5
1725,15.2,5.5,1.7000000000000002,3.29,6.4,9.3,9.952,0.22,4.6,old,6.9,0.37,3
3267,15.4,3.9,2.3000000000000003,3.21,4.3,10.2,9.9226,0.2,2.0,old,5.8,0.39,3
4660,7.9,1.4,3.3000000000000003,3.27,2.7,12.4,9.906299999999998,0.41,2.0,old,6.6,0.63,3
4798,11.5,3.7,3.2,3.16,4.2,10.3,9.9684,0.19,14.5,old,5.9,0.43,2
4231,8.9,2.9,3.5,3.14,6.6000000000000005,12.7,9.8964,0.37,2.5,old,7.5,0.42,3
3307,20.8,12.4,2.4,2.9,3.7000000000000006,11.0,9.9395,0.29,8.5,old,9.4,0.38,0
2320,13.0,4.2,2.0,3.1,3.7000000000000006,11.8,9.9379,0.3,8.1,old,8.0,0.67,3
2178,16.3,4.3,3.2,3.15,5.0,9.2,9.999,0.58,16.75,old,7.6,0.54,2
4019,9.7,0.6,3.2,3.16,5.4,9.3,9.9424,0.12,4.8,old,6.2,0.5,2
876,11.9,5.7,3.6,3.28,1.8000000000000005,12.7,9.898,0.34,4.2,old,6.9,0.36,6
723,8.9,2.9,3.3000000000000003,3.26,2.0,12.4,9.9035,0.31,1.3,old,6.6,0.44,5
4399,14.6,3.5,2.4,3.1,5.1,9.4,9.9676,0.22,12.3,old,6.6,0.67,2
5179,1.0,0.5,2.7,3.25,35.8,9.9,9.972000000000001,0.68,3.5,new,7.7,1.08,4
3209,14.2,5.6,2.1,3.11,4.0,10.6,9.9678,0.34,16.05,old,6.4,0.38,2
2316,11.6,3.4,2.0,3.25,3.8,12.0,9.912,0.31,1.6,old,7.4,0.39,4
6370,4.4,2.3,3.5,3.38,7.3,11.1,9.9656,0.6,2.6,new,7.6,0.79,3
4149,7.6,4.0,2.4,3.1,3.8,13.9,9.8711,0.28,1.4,old,5.8,0.29,4
428,8.9,2.0,2.1,3.06,5.1,9.1,9.936,0.27,1.2,old,7.8,0.46,2
383,14.9,3.0,2.7,3.1,4.8,9.2,9.936,0.27,2.4,old,7.2,0.51,3
3285,12.1,4.0,2.1,3.07,4.6,10.9,9.913,0.31,2.9,old,6.8,0.65,4
4887,5.6,0.5,4.1,3.04,2.3,13.0,9.8928,0.22,1.9,old,6.2,0.79,4
565,9.9,2.8,2.2,3.12,5.9,10.0,9.967,0.38,10.3,old,7.8,0.47,3
1404,7.3,1.1,3.1,2.9,4.3,11.6,9.937999999999999,0.48,6.6,old,9.0,0.38,2
5390,2.7,1.3,4.0,3.32,5.2,13.4,9.95,0.51,2.6,new,8.9,0.9,4
4490,11.6,2.5,3.0,3.2,3.3000000000000003,11.7,9.9057,0.33,3.5,old,5.8,0.44,3
479,16.4,6.7,2.2,3.32,4.1,10.4,9.927999999999999,0.33,1.7,old,6.3,0.56,3
3532,8.5,1.7,2.3000000000000003,3.1,3.6000000000000005,11.7,9.9279,0.46,6.4,old,7.2,0.78,3
666,19.5,3.8,2.2,3.35,3.6000000000000005,12.5,9.908,0.37,1.7,old,6.8,0.72,3
2784,21.1,3.2,2.0,3.31,5.3,10.4,9.9587,0.31,7.4,old,7.1,0.59,3
222,10.5,3.5,2.5,3.3,3.0,11.1,9.912,0.25,1.4,old,6.2,0.44,4
3983,10.1,3.1,2.3000000000000003,3.19,4.3,10.4,9.9429,0.25,8.0,old,5.6,0.42,3
5160,3.5,1.0,5.2,3.34,7.000000000000001,10.0,9.9575,0.03,1.7,new,8.0,0.57,2
1081,15.5,5.2,2.7,3.28,3.8,9.4,9.95,0.25,5.8,old,6.3,0.38,3
1326,16.8,3.3,2.2,3.12,4.2,9.2,9.958,0.72,6.8,old,6.5,0.36,3
4706,11.1,2.5,2.2,3.03,3.1,11.8,9.8966,0.4,1.85,old,6.1,0.3,4
5300,6.4,1.9,4.8,3.1,8.5,10.5,10.0,0.54,2.6,new,12.2,0.61,3
2447,13.3,2.1,2.7,3.43,4.2,9.8,9.961200000000002,0.26,8.2,old,6.5,0.64,3
1015,11.3,1.9,3.9,3.03,3.6000000000000005,10.2,9.926,0.22,2.8,old,7.6,0.29,2
884,23.6,3.8,2.3000000000000003,3.35,3.5000000000000004,9.8,9.976,0.29,12.2,old,6.8,0.52,3
7,17.0,4.5,2.7,3.0,4.5,8.8,10.009999999999998,0.36,20.7,old,7.0,0.45,3
1743,16.9,3.3,3.0,3.23,4.2,9.3,9.982000000000001,0.36,10.0,old,8.3,0.51,3
4779,9.5,3.0,5.9,3.1,3.7000000000000006,10.9,9.903200000000002,0.0,0.8,old,6.0,0.4,1
40,15.8,6.3,2.3000000000000003,3.11,17.2,9.4,9.937,0.39,2.5,old,6.7,0.36,3
6397,1.6,0.7,7.4,3.45,5.4,11.5,9.9508,0.03,2.3,new,6.9,0.63,3
3803,11.1,1.6,1.7000000000000002,2.99,4.2,10.8,9.9278,0.34,6.4,old,7.2,0.4,3
6098,0.9,0.4,5.699999999999998,3.16,6.9,9.8,9.945799999999998,0.21,1.5,new,7.7,0.54,3
4499,10.3,2.0,3.8,3.27,5.3,12.2,9.925,0.26,7.7,old,5.2,0.45,3
4605,9.3,3.8,2.9,3.16,3.6000000000000005,12.0,9.906,0.32,3.0,old,6.5,0.59,3
3847,17.6,3.6,3.2,3.26,5.5,9.1,9.986,0.23,16.2,old,6.4,0.54,2
4148,12.0,0.8,2.0,3.19,5.5,9.6,9.9767,0.25,15.0,old,6.2,0.53,3
3548,14.2,2.4,4.699999999999998,3.22,2.9,12.3,9.92,0.19,8.3,old,6.2,0.45,3
6485,2.8,1.8,6.1,3.55,6.6000000000000005,10.9,9.9483,0.11,1.8,new,5.8,0.66,3
123,14.6,1.4,1.9,3.29,5.8,9.1,9.952,0.28,5.0,old,6.9,0.36,3
4960,3.5,1.2,5.2,3.38,8.5,9.5,9.968,0.16,1.9,new,7.5,0.62,4
2138,10.2,1.9,2.4,3.27,6.0,10.4,9.94,0.32,8.7,old,5.5,0.31,2
3213,15.8,6.7,1.7999999999999998,3.01,4.1,10.6,9.927,0.45,4.6,old,7.5,0.38,3
6388,1.8,0.8,2.2,3.39,3.9,12.4,9.9344,0.49,1.8,new,7.1,0.56,3
2594,10.7,1.2,5.0,3.48,2.8,13.5,9.9079,0.13,5.0,old,5.4,0.88,4
2200,15.7,3.1,2.4,3.25,6.9,9.1,9.962,0.23,7.3,old,6.4,0.53,2
5635,5.8,1.9,5.9,3.5,9.3,9.3,10.002,0.0,2.5,new,8.2,0.65,3
2655,20.4,7.1,1.9,3.23,3.4000000000000004,10.1,9.942,0.23,5.1,old,6.8,0.69,2
1410,9.7,3.9,2.6,3.31,3.7000000000000006,11.6,9.934,0.32,5.9,old,7.1,0.4,3
5601,8.4,2.2,3.8,3.32,7.3,9.6,9.972000000000001,0.48,2.6,new,7.5,0.7,1
381,17.9,4.8,2.8000000000000003,3.1,4.6,9.0,9.975,0.26,12.5,old,7.2,0.52,3
6344,3.0,1.8,6.3,3.4,7.8,9.8,9.9712,0.02,1.9,new,6.9,0.75,2
6233,4.0,1.9,5.8,3.38,6.9,12.6,9.9387,0.02,2.4,new,6.6,0.66,3
2543,11.0,1.5,2.3000000000000003,3.15,4.6,9.2,9.9828,0.25,17.3,old,6.5,0.42,3
1316,19.0,4.0,2.55,3.04,2.6,11.2,9.932,0.26,2.0,old,7.9,0.39,3
2157,9.2,3.1,2.5,3.01,3.1,12.0,9.922,0.27,4.7,old,8.5,0.33,3
5999,2.5,1.4,4.9,3.35,7.1,12.0,9.9388,0.27,2.1,new,7.4,0.63,3
246,13.9,2.6,2.1,3.16,3.0,12.6,9.9,0.27,2.1,old,6.8,0.61,4
4191,14.0,3.6,2.7,3.09,5.0,11.2,9.913799999999998,0.35,1.2,old,7.8,0.45,2
4600,11.6,2.0,2.2,3.0,4.3,10.2,9.927,0.34,1.1,old,8.3,0.47,3
702,8.4,2.0,3.8,3.22,4.2,10.1,9.927,0.18,1.2,old,6.6,0.45,1
5911,3.1,2.2,7.1,3.38,9.2,10.0,9.9635,0.0,1.6,new,7.5,0.58,3
5024,1.2,0.3,13.3,3.53,8.1,10.9,9.964,0.0,1.7,new,8.2,0.49,2
4365,13.3,6.3,1.9,2.86,6.3,9.1,9.9561,0.33,10.1,old,6.3,0.41,2
2512,6.7,2.0,1.75,3.28,4.3,9.9,9.9112,0.29,0.8,old,5.6,0.48,3
6351,8.5,2.7,4.9,3.41,7.400000000000001,9.0,9.9706,0.33,1.9,new,7.6,0.58,2
2277,9.1,2.5,1.4,3.53,3.3000000000000003,10.6,9.926799999999998,0.3,1.3,old,7.4,0.39,3
1871,16.8,3.8,2.1,3.34,4.8,10.4,9.945,0.22,5.1,old,7.0,0.49,3
5158,4.5,1.8,3.3000000000000003,3.29,7.7,9.3,9.9625,0.23,1.7,new,7.9,0.65,2
3282,12.5,4.3,1.2,3.07,3.9,10.1,9.9229,0.36,2.3,old,6.7,0.67,4
6251,5.7,1.4,6.45,3.37,8.6,10.3,9.969,0.03,1.9,new,7.6,0.46,2
5969,9.2,3.0,7.7,3.2,9.8,9.2,9.9892,0.2,8.1,new,7.5,0.58,2
1174,21.4,4.9,2.6,3.41,3.6000000000000005,10.0,9.986,0.26,12.7,old,7.2,0.5,3
448,11.3,2.4,4.1,3.44,4.8,9.8,9.982000000000001,0.24,14.0,old,6.5,0.53,3
3844,8.4,2.4,3.7,3.14,2.8,11.7,9.908999999999999,0.25,2.5,old,6.7,0.36,3
4287,11.7,2.8,2.8000000000000003,3.08,4.6,10.0,9.9288,0.17,1.6,old,7.6,0.43,2
2123,15.4,4.7,2.5,3.05,7.6,9.0,9.967,0.27,10.7,old,6.8,0.38,2
5614,4.8,1.0,4.3,3.34,7.5,9.4,9.976,0.36,2.3,new,8.0,0.46,2
2590,13.2,4.7,1.3,3.34,5.0,10.1,9.9655,0.28,13.3,old,6.9,0.42,3
4345,10.7,2.1,2.0,3.11,3.4000000000000004,11.1,9.9195,0.35,3.2,old,7.1,0.54,3
4912,14.5,5.2,6.2,3.16,17.6,9.2,9.986,0.18,3.8,new,8.9,0.88,2
5130,5.8,1.8,3.7,3.34,9.0,9.6,9.98,0.2,2.8,new,8.5,0.7,3
464,17.8,6.6,3.9,3.16,4.7,8.7,9.976,0.62,11.0,old,7.2,0.5,2
6380,0.9,0.3,5.8,3.33,11.4,10.3,9.9719,0.54,2.1,new,7.2,0.57,1
5312,12.2,2.4,5.2,3.26,8.7,9.5,9.982000000000001,0.34,2.7,new,8.8,0.61,2
5443,10.6,3.8,4.699999999999998,3.08,9.4,9.1,9.982000000000001,0.49,2.6,new,9.1,0.59,2
1490,11.7,2.8,1.85,3.55,3.0,10.3,9.918,0.49,1.1,old,5.6,0.45,3
2883,8.1,1.6,4.75,3.23,4.7,13.4,9.8988,0.33,3.95,old,6.8,0.53,4
2417,20.4,4.5,8.149999999999999,3.15,4.4,9.0,9.9713,0.09,11.4,old,7.3,0.46,2
1949,16.0,2.9,3.1,3.04,5.4,9.6,9.952,0.44,6.7,old,6.7,0.44,2
3743,14.9,2.9,1.5,2.96,5.1,9.0,9.9792,0.28,14.7,old,7.0,0.39,4
2597,11.5,5.6,2.2,3.18,2.3,11.7,9.8958,0.34,1.4,old,6.4,0.7,3
5873,7.2,3.5,4.1,3.44,8.3,9.4,9.97,0.3,2.1,new,7.2,0.52,2
4222,11.3,2.7,3.8,3.07,6.0,9.2,9.9344,0.14,3.9,old,6.1,0.34,1
3978,19.2,4.1,2.9,3.26,4.0,10.4,9.922,0.53,1.7,old,6.5,0.59,4
730,13.9,2.5,2.3000000000000003,3.35,4.2,10.4,9.9695,0.33,13.8,old,6.5,0.56,3
2147,14.2,2.0,2.9,3.1,4.0,10.6,9.962,0.2,15.6,old,6.4,0.54,2
2905,15.7,4.0,3.1,3.1,7.3,9.8,9.937999999999999,0.26,1.7,old,7.6,0.46,2
2650,16.2,4.3,3.4000000000000004,3.11,6.6000000000000005,9.5,9.9561,0.39,6.9,old,7.0,0.53,2
5019,5.6,1.4,5.5,3.21,11.9,10.9,9.962,0.04,2.2,new,8.8,0.6,3
5118,5.8,2.4,3.4000000000000004,3.34,8.2,9.4,9.964,0.37,2.0,new,7.8,0.59,3
2455,19.4,4.7,3.2,3.07,3.1,9.6,9.9692,0.33,10.4,old,7.8,0.58,3
2530,16.3,5.7,3.0,3.38,3.6000000000000005,10.5,9.9239,0.12,1.6,old,5.8,0.59,3
1993,18.0,3.3,3.0,3.13,5.3,11.6,9.926,0.22,5.25,old,7.4,0.45,3
2472,9.7,1.2,2.4,3.13,3.2,10.7,9.9571,0.23,10.3,old,8.8,0.4,3
3147,15.4,4.5,3.2,3.2,3.8,10.4,9.9568,0.4,8.7,old,7.2,0.47,3
3330,17.6,4.5,2.3000000000000003,3.11,4.8,10.1,9.9472,0.33,8.1,old,6.7,0.52,3
5356,2.2,0.5,3.3000000000000003,3.26,8.4,11.2,9.998,0.63,2.8,new,10.4,0.74,4
4934,1.5,0.3,6.0,3.42,8.6,10.8,9.975,0.14,2.4,new,7.8,0.6,3
5722,1.6,0.6,4.8,3.24,6.800000000000002,10.3,9.9682,0.28,2.8,new,7.1,0.53,2
3873,18.1,5.8,3.7,2.91,9.4,9.0,9.9776,0.51,11.7,old,7.6,0.51,2
6302,4.6,1.2,5.0,3.43,8.2,10.7,9.985,0.39,2.6,new,8.0,0.62,3
5452,2.3,1.0,6.45,2.92,9.5,11.1,10.0315,0.49,4.2,new,15.5,0.74,2
3167,11.8,3.6,2.8000000000000003,3.21,3.4000000000000004,12.1,9.9144,0.4,6.1,old,5.6,0.43,4
6440,3.8,2.9,8.55,3.3,6.4,10.75,9.9472,0.02,1.9,new,6.7,0.56,3
4482,15.5,3.7,3.0,3.18,3.7000000000000006,12.4,9.8987,0.33,3.5,old,6.2,0.37,3
5801,1.8,1.1,5.9,3.41,6.0,10.8,9.962,0.06,6.0,new,6.8,0.59,4
3878,17.0,5.8,3.5,3.18,6.9,9.4,9.9692,0.31,10.2,old,6.5,0.49,2
4888,12.7,3.8,2.2,3.04,5.2,9.2,9.933,0.36,1.2,old,6.8,0.54,2
3291,7.3,2.1,1.2,3.17,4.4,12.9,9.889600000000002,0.33,2.9,old,5.6,0.32,5
4440,14.6,2.0,3.4000000000000004,3.06,5.1,9.1,9.9834,0.31,16.4,old,6.7,0.54,2
3200,14.5,4.6,3.1,3.14,3.1,12.4,9.897,0.36,5.1,old,5.2,0.31,4
2442,20.1,3.2,2.85,3.0,6.3,9.2,9.98,0.32,14.6,old,7.6,0.45,2
2710,18.4,6.6,2.5,3.22,4.4,8.9,9.9976,0.34,13.7,old,7.8,0.75,2
5540,4.0,1.6,5.4,3.39,7.1,9.4,9.991,0.45,2.3,new,9.9,0.62,2
2485,20.4,6.1,2.8000000000000003,3.1,4.5,10.1,9.9543,0.32,7.6,old,8.0,0.55,3
3004,11.1,2.6,1.7999999999999998,3.16,3.4000000000000004,11.0,9.9074,0.36,1.2,old,6.3,0.51,3
1172,11.9,1.0,2.1,3.01,3.6000000000000005,12.8,9.913,0.44,1.9,old,7.6,0.7,3
332,9.1,1.6,2.3000000000000003,3.28,3.3000000000000003,11.8,9.906,0.3,1.8,old,6.3,0.4,3
6342,9.2,3.1,6.7,3.32,7.200000000000001,11.1,9.9566,0.02,2.2,new,7.3,0.68,3
1631,10.8,1.4,2.0,3.19,5.7,11.5,9.927999999999999,0.49,3.5,old,8.2,0.35,3
2933,13.1,4.1,2.2,3.08,2.9,10.8,9.9326,0.31,6.3,old,6.9,0.49,3
3214,7.4,1.7,3.35,3.34,3.3000000000000003,12.3,9.900200000000002,0.2,1.7,old,5.2,0.48,3
3958,11.0,3.6,1.85,3.26,4.8,9.5,9.9438,0.19,7.1,old,5.6,0.41,3
632,13.1,1.6,2.4,3.26,4.0,10.7,9.936,0.33,4.8,old,6.9,0.64,3
1358,10.3,3.5,3.5,3.28,4.8,12.0,9.911,0.32,2.4,old,6.8,0.46,5
4545,10.1,4.1,2.5,3.19,2.1,13.0,9.89315,0.53,1.8,old,6.3,0.31,3
5257,4.1,1.0,3.8,3.17,8.8,9.8,10.009999999999998,0.66,2.6,new,12.6,0.68,3
5115,4.1,1.1,7.25,3.36,7.200000000000001,9.1,9.967,0.22,2.2,new,8.1,0.55,2
6468,3.5,1.9,3.6,3.37,23.0,12.4,9.934,0.53,2.2,new,6.4,0.93,3
5638,1.6,1.2,7.6,3.45,7.5,11.5,9.965,0.29,4.2,new,8.3,0.68,3
6130,6.6,1.9,4.3,3.4,7.5,9.5,9.9718,0.29,2.1,new,7.6,0.64,2
4018,18.3,5.6,1.7999999999999998,2.98,5.4,8.5,10.003799999999998,0.48,18.0,old,6.4,0.61,3
3481,13.1,3.6,2.2,3.26,4.7,10.4,9.92,0.3,1.1,old,5.8,0.45,2
6293,1.2,0.3,6.8500000000000005,3.31,9.2,9.55,9.9745,0.1,1.6,new,8.6,0.65,3
5315,12.4,3.4,5.8,3.44,9.1,10.5,9.956,0.12,1.9,new,7.0,0.48,2
6274,3.1,0.7,8.85,3.11,8.6,10.0,9.946,0.2,1.4,new,8.2,0.46,2
2874,12.1,7.4,2.3000000000000003,3.24,3.0,12.1,9.8976,0.36,1.5,old,5.4,0.99,4
5228,4.1,1.0,3.6,3.23,12.2,12.5,9.98,0.64,2.9,new,10.2,0.66,3
676,22.4,4.8,2.9,3.23,5.7,9.0,9.981,0.25,12.0,old,5.9,0.41,3
491,6.5,1.2,2.3000000000000003,3.25,3.2,12.7,9.898,0.39,1.6,old,7.1,0.4,4
4227,9.3,1.6,2.0,3.44,4.7,10.1,9.9235,0.27,3.2,old,5.2,0.53,4
2689,11.0,2.9,1.7999999999999998,3.2,4.1,9.2,9.9652,0.28,7.1,old,7.6,0.42,3
4358,17.9,4.4,2.3000000000000003,3.18,5.0,9.533333333,9.950399999999998,0.2,7.5,old,6.5,0.48,2
363,19.1,4.8,2.2,2.89,6.3,9.0,9.978,0.37,14.3,old,7.3,0.38,3
4976,8.0,1.2,7.5,3.38,8.6,10.1,9.958,0.12,2.0,new,6.7,0.52,2
6303,3.4,1.8,2.8000000000000003,3.28,6.2,11.3,9.952,0.3,2.0,new,7.7,0.9,4
4905,2.1,1.5,6.5,3.39,6.5,10.0,9.946,0.0,1.2,new,7.3,0.47,4
2295,15.0,6.2,4.2,3.23,4.1,10.0,9.9508,0.19,6.9,old,7.5,0.37,3
1890,21.3,4.5,3.0,3.18,4.5,9.2,9.991,0.42,14.3,old,7.7,0.63,2
3193,13.1,2.3,1.2,3.25,3.8,9.8,9.9164,0.33,1.0,old,5.5,0.45,2
4488,12.2,2.8,4.8,3.13,3.0,13.0,9.8926,0.49,2.9,old,6.7,0.4,3
5713,3.8,2.0,4.5,3.24,9.9,10.8,9.9818,0.33,2.5,new,10.8,0.71,2
3645,13.9,5.0,1.7999999999999998,3.16,3.9,11.3,9.9165,0.28,5.1,old,5.9,0.44,3
1728,11.6,3.5,3.0,3.07,12.3,9.4,9.953,0.24,6.6,old,6.8,0.48,2
791,9.2,2.8,2.4,3.39,3.3000000000000003,10.9,9.9225,0.3,2.0,old,5.9,0.69,4
82,16.4,4.7,3.4000000000000004,3.17,6.3,10.0,9.946,0.2,6.1,old,7.1,0.42,2
4145,16.0,5.4,2.6,3.03,5.2,10.4,9.9546,0.29,11.9,old,6.8,0.58,3
2618,12.6,4.8,2.6,3.22,2.6,11.3,9.9089,0.21,2.9,old,6.6,0.38,4
4848,16.1,6.7,3.6,3.05,4.8,11.1,9.9146,0.35,2.5,old,7.0,0.56,3
1272,16.2,3.2,3.9,3.2,16.9,9.4,9.965,0.31,5.3,old,7.0,0.48,2
